doctor_id,degree_centrality
1518121136.0,0.041666666666666664
1356374193.0,0.16666666666666666
1205137585.0,0.041666666666666664
1033326772.0,0.041666666666666664
1598853301.0,0.375
1366454456.0,0.041666666666666664
1255366845.0,0.041666666666666664
1154351294.0,0.125
1629089982.0,0.08333333333333333
1932378304.0,0.041666666666666664
1235103938.0,0.041666666666666664
1881669828.0,0.041666666666666664
1164644548.0,0.20833333333333331
1134129349.0,0.041666666666666664
1144586439.0,0.125
1316942022.0,0.08333333333333333
1255338182.0,0.041666666666666664
1972502730.0,0.041666666666666664
1215934666.0,0.08333333333333333
1114988748.0,0.08333333333333333
1013989581.0,0.041666666666666664
1659384014.0,0.20833333333333331
1598759128.0,0.041666666666666664
1437266137.0,0.041666666666666664
1427013853.0,0.041666666666666664
1033183454.0,0.08333333333333333
1902854367.0,0.041666666666666664
1801048285.0,0.041666666666666664
1194721506.0,0.041666666666666664
1699774695.0,0.041666666666666664
1457631467.0,0.041666666666666664
1407111404.0,0.08333333333333333
1245262062.0,0.041666666666666664
1730523374.0,0.041666666666666664
1275535601.0,0.041666666666666664
1144213745.0,0.041666666666666664
1780637942.0,0.041666666666666664
1861443830.0,0.041666666666666664
1720074487.0,0.08333333333333333
1235353848.0,0.041666666666666664
1861746935.0,0.041666666666666664
1770520827.0,0.041666666666666664
1093751034.0,0.08333333333333333
1316983034.0,0.041666666666666664
1558687996.0,0.041666666666666664
1922158849.0,0.16666666666666666
1205883139.0,0.25
1902805252.0,0.20833333333333331
1114927365.0,0.041666666666666664
1093034258.0,0.041666666666666664
1285628180.0,0.041666666666666664
1851384085.0,0.08333333333333333
1407189269.0,0.041666666666666664
1447256342.0,0.041666666666666664
1306874136.0,0.08333333333333333
1194721563.0,0.041666666666666664
1407267099.0,0.25
1164488987.0,0.041666666666666664
1871536417.0,0.041666666666666664
1669419297.0,0.041666666666666664
1275584807.0,0.041666666666666664
1427005735.0,0.041666666666666664
1154384170.0,0.041666666666666664
1053319467.0,0.041666666666666664
1841377579.0,0.041666666666666664
1629008172.0,0.25
1700913456.0,0.25
1447358775.0,0.041666666666666664
1376567610.0,0.041666666666666664
1487970620.0,0.041666666666666664
1043292477.0,0.08333333333333333
1366434110.0,0.041666666666666664
1366544710.0,0.125
1801810247.0,0.375
1477644615.0,0.041666666666666664
1295774024.0,0.041666666666666664
1629032776.0,0.041666666666666664
1174819148.0,0.08333333333333333
1871778126.0,0.041666666666666664
1033150800.0,0.041666666666666664
1972728145.0,0.25
1003868498.0,0.041666666666666664
1013915990.0,0.041666666666666664
1386930519.0,0.041666666666666664
1952465239.0,0.041666666666666664
1063620953.0,0.041666666666666664
1912942939.0,0.041666666666666664
1891815775.0,0.041666666666666664
1457463648.0,0.041666666666666664
1790767457.0,0.041666666666666664
1780097378.0,0.041666666666666664
1528078698.0,0.041666666666666664
1386643823.0,0.041666666666666664
1922273648.0,0.041666666666666664
1891721585.0,0.041666666666666664
1639121270.0,0.041666666666666664
1992778104.0,0.125
1730339193.0,0.041666666666666664
1932181880.0,0.041666666666666664
1639162241.0,0.041666666666666664
1134264708.0,0.041666666666666664
1548222854.0,0.041666666666666664
1932140936.0,0.041666666666666664
1083683213.0,0.041666666666666664
1881797009.0,0.08333333333333333
1770533267.0,0.25
1679573398.0,0.125
1700868502.0,0.041666666666666664
1992847768.0,0.041666666666666664
1356382618.0,0.041666666666666664
1639158173.0,0.041666666666666664
1952375198.0,0.08333333333333333
1972539807.0,0.041666666666666664
1427050913.0,0.041666666666666664
1174593958.0,0.08333333333333333
1740296615.0,0.08333333333333333
1669468583.0,0.041666666666666664
1316118953.0,0.041666666666666664
1285788075.0,0.08333333333333333
1366499758.0,0.125
1891008942.0,0.041666666666666664
1235173808.0,0.041666666666666664
1457607087.0,0.041666666666666664
1720111537.0,0.041666666666666664
1457377715.0,0.041666666666666664
1073504692.0,0.041666666666666664
1104138676.0,0.041666666666666664
1417994682.0,0.25
1578529210.0,0.041666666666666664
1053524413.0,0.041666666666666664
1437151677.0,0.08333333333333333
1033257407.0,0.041666666666666664
1922113984.0,0.041666666666666664
1700258241.0,0.041666666666666664
1619374527.0,0.041666666666666664
1912902081.0,0.041666666666666664
1720058308.0,0.041666666666666664
1902846405.0,0.08333333333333333
1053315523.0,0.08333333333333333
1427120583.0,0.041666666666666664
1922093509.0,0.041666666666666664
1952563660.0,0.08333333333333333
1306931662.0,0.041666666666666664
1982718417.0,0.041666666666666664
1326121427.0,0.125
1992700371.0,0.125
1629057492.0,0.041666666666666664
1427284439.0,0.041666666666666664
1689649626.0,0.041666666666666664
1144242660.0,0.08333333333333333
1548444136.0,0.08333333333333333
1053520361.0,0.041666666666666664
1417224684.0,0.125
1841287661.0,0.041666666666666664
1477513711.0,0.041666666666666664
1740280304.0,0.08333333333333333
1548366321.0,0.041666666666666664
1972953586.0,0.041666666666666664
1528082930.0,0.125
1588642292.0,0.125
1528050168.0,0.041666666666666664
1912947193.0,0.041666666666666664
1023304185.0,0.041666666666666664
1992741375.0,0.041666666666666664
1245225473.0,0.3333333333333333
1669460481.0,0.3333333333333333
1164636676.0,0.08333333333333333
1326215690.0,0.041666666666666664
1194729996.0,0.08333333333333333
1265893903.0,0.041666666666666664
1598743064.0,0.041666666666666664
1528099355.0,0.041666666666666664
1053434399.0,0.3333333333333333
1215955489.0,0.041666666666666664
1346662947.0,0.041666666666666664
1710920228.0,0.041666666666666664
1275519530.0,0.08333333333333333
1750762027.0,0.041666666666666664
1558368811.0,0.041666666666666664
1831191089.0,0.3333333333333333
1992737332.0,0.041666666666666664
1295733301.0,0.20833333333333331
1285653048.0,0.041666666666666664
1578553913.0,0.041666666666666664
1881870905.0,0.041666666666666664
1538118203.0,0.041666666666666664
1477841468.0,0.041666666666666664
1386955326.0,0.08333333333333333
1700856382.0,0.041666666666666664
1548239429.0,0.125
1104806470.0,0.041666666666666664
1669616199.0,0.041666666666666664
1669411401.0,0.08333333333333333
1790825040.0,0.041666666666666664
1356317267.0,0.041666666666666664
1003876947.0,0.041666666666666664
1952391765.0,0.08333333333333333
1154335321.0,0.125
1992798813.0,0.041666666666666664
1093833311.0,0.08333333333333333
1710240353.0,0.041666666666666664
1225020001.0,0.041666666666666664
1912984170.0,0.125
1962472043.0,0.041666666666666664
1598980724.0,0.08333333333333333
1285624437.0,0.041666666666666664
1487831673.0,0.041666666666666664
1124102777.0,0.041666666666666664
1497789051.0,0.041666666666666664
1548247679.0,0.08333333333333333
1891791489.0,0.08333333333333333
1154396802.0,0.125
1467482760.0,0.08333333333333333
1013985936.0,0.041666666666666664
1568789139.0,0.041666666666666664
1710391958.0,0.041666666666666664
1447252630.0,0.041666666666666664
1356653208.0,0.041666666666666664
1194791574.0,0.08333333333333333
1376703132.0,0.08333333333333333
1205834397.0,0.125
1396740767.0,0.041666666666666664
1598739104.0,0.041666666666666664
1508807330.0,0.125
1467454116.0,0.041666666666666664
1306882725.0,0.08333333333333333
1669427878.0,0.041666666666666664
1780609701.0,0.041666666666666664
1346204328.0,0.08333333333333333
1598730921.0,0.041666666666666664
1063621290.0,0.041666666666666664
1619165867.0,0.125
1700025004.0,0.041666666666666664
1124065966.0,0.125
1962402479.0,0.125
1295737518.0,0.041666666666666664
1811251887.0,0.08333333333333333
1164587697.0,0.20833333333333331
1336136373.0,0.041666666666666664
1013371574.0,0.041666666666666664
1356333751.0,0.041666666666666664
1497739957.0,0.041666666666666664
1013064377.0,0.08333333333333333
1760559801.0,0.041666666666666664
1578500799.0,0.08333333333333333
1902809791.0,0.041666666666666664
1588617922.0,0.08333333333333333
1871667907.0,0.08333333333333333
1154372290.0,0.08333333333333333
1275630279.0,0.041666666666666664
1598767816.0,0.08333333333333333
1780818633.0,0.041666666666666664
1558389452.0,0.041666666666666664
1548243660.0,0.08333333333333333
1033327309.0,0.3333333333333333
1497789135.0,0.16666666666666666
1457709776.0,0.041666666666666664
1386914513.0,0.041666666666666664
1366422230.0,0.041666666666666664
1043325657.0,0.041666666666666664
1528046299.0,0.041666666666666664
1184817884.0,0.08333333333333333
1407877855.0,0.041666666666666664
1467491050.0,0.041666666666666664
1962476267.0,0.125
1831142124.0,0.08333333333333333
1528079084.0,0.041666666666666664
1124016878.0,0.041666666666666664
1518007020.0,0.08333333333333333
1770746604.0,0.041666666666666664
1811960560.0,0.08333333333333333
1932587763.0,0.041666666666666664
1881686772.0,0.041666666666666664
1750573812.0,0.08333333333333333
1144353525.0,0.041666666666666664
1487655676.0,0.041666666666666664
1689629438.0,0.08333333333333333
1932112638.0,0.041666666666666664
1558463232.0,0.041666666666666664
1255338752.0,0.041666666666666664
1437156098.0,0.041666666666666664
1124373246.0,0.041666666666666664
1629049606.0,0.08333333333333333
1942237961.0,0.041666666666666664
1790776078.0,0.041666666666666664
1053311761.0,0.08333333333333333
1093796625.0,0.041666666666666664
1720079122.0,0.041666666666666664
1164485397.0,0.041666666666666664
1871545111.0,0.041666666666666664
1023197977.0,0.08333333333333333
1770529562.0,0.041666666666666664
1043284763.0,0.041666666666666664
1386689305.0,0.041666666666666664
1134502685.0,0.041666666666666664
1699762971.0,0.08333333333333333
1639195423.0,0.08333333333333333
1699783456.0,0.041666666666666664
1710932769.0,0.08333333333333333
1841386273.0,0.041666666666666664
1295774503.0,0.041666666666666664
1881633576.0,0.041666666666666664
1952367401.0,0.08333333333333333
1417118506.0,0.25
1982636841.0,0.08333333333333333
1184629552.0,0.041666666666666664
1841226545.0,0.041666666666666664
1194083121.0,0.041666666666666664
1417937715.0,0.25
1942246194.0,0.041666666666666664
1275597619.0,0.041666666666666664
1447224118.0,0.041666666666666664
1336140599.0,0.08333333333333333
1407906613.0,0.041666666666666664
1861485369.0,0.041666666666666664
1003807546.0,0.041666666666666664
1063457596.0,0.08333333333333333
1477628733.0,0.125
1568645950.0,0.041666666666666664
1154331452.0,0.08333333333333333
1467614016.0,0.08333333333333333
1699738435.0,0.041666666666666664
1063633733.0,0.041666666666666664
1629025093.0,0.041666666666666664
1366795080.0,0.08333333333333333
1568498509.0,0.041666666666666664
1760617294.0,0.041666666666666664
1821160276.0,0.08333333333333333
1508840281.0,0.041666666666666664
1104802651.0,0.041666666666666664
1962443614.0,0.08333333333333333
1306927967.0,0.041666666666666664
1528263522.0,0.041666666666666664
1306133350.0,0.041666666666666664
1952346983.0,0.08333333333333333
1578546024.0,0.16666666666666666
1376580456.0,0.041666666666666664
1104810860.0,0.041666666666666664
1104896877.0,0.041666666666666664
1487631214.0,0.041666666666666664
1336107887.0,0.041666666666666664
1124348784.0,0.041666666666666664
1508184953.0,0.25
1912009598.0,0.041666666666666664
1841255296.0,0.041666666666666664
1013998467.0,0.08333333333333333
1255449476.0,0.125
1891144580.0,0.041666666666666664
1306125190.0,0.041666666666666664
1619125127.0,0.041666666666666664
1609892744.0,0.041666666666666664
1932194701.0,0.08333333333333333
1932362639.0,0.041666666666666664
1548280720.0,0.08333333333333333
1992790927.0,0.20833333333333331
1215943568.0,0.08333333333333333
1699754895.0,0.041666666666666664
1447682968.0,0.041666666666666664
1891181467.0,0.08333333333333333
1598759847.0,0.08333333333333333
1619911591.0,0.041666666666666664
1710109608.0,0.041666666666666664
1932342185.0,0.041666666666666664
1326289836.0,0.08333333333333333
1700045747.0,0.08333333333333333
1568482230.0,0.08333333333333333
1720325046.0,0.041666666666666664
1508062134.0,0.041666666666666664
1124029368.0,0.16666666666666666
1184666554.0,0.041666666666666664
1780663229.0,0.041666666666666664
1942262720.0,0.08333333333333333
1649316803.0,0.041666666666666664
1275585481.0,0.41666666666666663
1730147273.0,0.08333333333333333
1629115340.0,0.08333333333333333
1770558413.0,0.4583333333333333
1275691982.0,0.125
1487668174.0,0.16666666666666666
1477530574.0,0.041666666666666664
1629049804.0,0.041666666666666664
1720329170.0,0.08333333333333333
1891722195.0,0.041666666666666664
1942238159.0,0.041666666666666664
1992717268.0,0.041666666666666664
1104864214.0,0.041666666666666664
1376568279.0,0.041666666666666664
1407140825.0,0.041666666666666664
1962415067.0,0.041666666666666664
1881846749.0,0.20833333333333331
1730167776.0,0.20833333333333331
1114227683.0,0.041666666666666664
1124025317.0,0.041666666666666664
1194722280.0,0.08333333333333333
1083614192.0,0.375
1306010608.0,0.041666666666666664
1790788594.0,0.041666666666666664
1033110515.0,0.041666666666666664
1508987892.0,0.08333333333333333
1285633016.0,0.041666666666666664
1417909243.0,0.041666666666666664
1366418428.0,0.041666666666666664
1073771515.0,0.3333333333333333
1841218559.0,0.08333333333333333
1619948544.0,0.041666666666666664
1609843721.0,0.08333333333333333
1598759946.0,0.041666666666666664
1295000586.0,0.041666666666666664
1093731341.0,0.041666666666666664
1144267790.0,0.08333333333333333
1790047249.0,0.125
1568490514.0,0.041666666666666664
1144386582.0,0.041666666666666664
1316234263.0,0.041666666666666664
1518056472.0,0.5
1508946971.0,0.041666666666666664
1689691164.0,0.08333333333333333
1396737052.0,0.041666666666666664
1780683805.0,0.041666666666666664
1689601056.0,0.041666666666666664
1093911588.0,0.08333333333333333
1588761639.0,0.041666666666666664
1326093352.0,0.29166666666666663
1821127721.0,0.08333333333333333
1417094186.0,0.041666666666666664
1497723944.0,0.041666666666666664
1770570798.0,0.041666666666666664
1609913391.0,0.041666666666666664
1477583920.0,0.20833333333333331
1447220272.0,0.125
1376515122.0,0.125
1417917493.0,0.041666666666666664
1922004027.0,0.041666666666666664
1417225277.0,0.16666666666666666
1508860990.0,0.041666666666666664
1467446336.0,0.041666666666666664
1902109762.0,0.041666666666666664
1184695363.0,0.041666666666666664
1487975496.0,0.041666666666666664
1700820040.0,0.041666666666666664
1689625675.0,0.041666666666666664
1598788689.0,0.08333333333333333
1639318611.0,0.041666666666666664
1952392276.0,0.041666666666666664
1619911765.0,0.08333333333333333
1205851219.0,0.041666666666666664
1821094996.0,0.041666666666666664
1821013079.0,0.08333333333333333
1568515161.0,0.08333333333333333
1790714970.0,0.08333333333333333
1952400475.0,0.125
1629066329.0,0.41666666666666663
1437181021.0,0.041666666666666664
1760531545.0,0.41666666666666663
1871713370.0,0.041666666666666664
1588622427.0,0.08333333333333333
1710290010.0,0.041666666666666664
1770599516.0,0.041666666666666664
1316250723.0,0.041666666666666664
1932366945.0,0.08333333333333333
1760638050.0,0.16666666666666666
1255302246.0,0.041666666666666664
1962407015.0,0.125
1245205608.0,0.041666666666666664
1669481578.0,0.41666666666666663
1144394859.0,0.041666666666666664
1871602797.0,0.041666666666666664
1689793648.0,0.08333333333333333
1205826674.0,0.041666666666666664
1821078643.0,0.041666666666666664
1457796211.0,0.041666666666666664
1558324343.0,0.041666666666666664
1215124599.0,0.08333333333333333
1215984760.0,0.16666666666666666
1053332601.0,0.041666666666666664
1023218815.0,0.16666666666666666
1275778177.0,0.041666666666666664
1154327682.0,0.041666666666666664
1861710980.0,0.3333333333333333
1467417733.0,0.041666666666666664
1154696326.0,0.041666666666666664
1356383368.0,0.20833333333333331
1427055755.0,0.041666666666666664
1629082763.0,0.41666666666666663
1427088525.0,0.08333333333333333
1891746962.0,0.041666666666666664
1104897172.0,0.041666666666666664
1902802069.0,0.125
1124021399.0,0.041666666666666664
1477813400.0,0.041666666666666664
1760433304.0,0.041666666666666664
1639171226.0,0.041666666666666664
1811997851.0,0.08333333333333333
1023259801.0,0.08333333333333333
1841226909.0,0.041666666666666664
1427117209.0,0.041666666666666664
1164424347.0,0.125
1366402208.0,0.125
1578513560.0,0.041666666666666664
1396741278.0,0.125
1740235944.0,0.08333333333333333
1932149929.0,0.125
1457325227.0,0.041666666666666664
1588638894.0,0.41666666666666663
1952392367.0,0.125
1710195888.0,0.125
1790764207.0,0.08333333333333333
1184625840.0,0.08333333333333333
1740297399.0,0.041666666666666664
1922450618.0,0.041666666666666664
1508181181.0,0.041666666666666664
1932362944.0,0.29166666666666663
1851774145.0,0.041666666666666664
1336149186.0,0.20833333333333331
1225090244.0,0.08333333333333333
1578661070.0,0.041666666666666664
1235215567.0,0.16666666666666666
1326023888.0,0.3333333333333333
1629037775.0,0.041666666666666664
1356383442.0,0.08333333333333333
1376564435.0,0.08333333333333333
1528087764.0,0.16666666666666666
1134306517.0,0.041666666666666664
1851356372.0,0.16666666666666666
1730180308.0,0.08333333333333333
1760478424.0,0.20833333333333331
1326081241.0,0.08333333333333333
1841255643.0,0.41666666666666663
1013171420.0,0.041666666666666664
1568429280.0,0.041666666666666664
1710085345.0,0.041666666666666664
1730147554.0,0.041666666666666664
1053385955.0,0.08333333333333333
1124009188.0,0.041666666666666664
1609037027.0,0.08333333333333333
1891792099.0,0.041666666666666664
1831199975.0,0.08333333333333333
1972815082.0,0.125
1629017322.0,0.041666666666666664
1750439147.0,0.041666666666666664
1609045228.0,0.041666666666666664
1083618540.0,0.08333333333333333
1912993007.0,0.08333333333333333
1922196724.0,0.375
1457550584.0,0.041666666666666664
1780606202.0,0.08333333333333333
1891087615.0,0.041666666666666664
1265431811.0,0.041666666666666664
1154532612.0,0.20833333333333331
1396847877.0,0.041666666666666664
1861494023.0,0.29166666666666663
1689601288.0,0.041666666666666664
1649276171.0,0.041666666666666664
1740268812.0,0.125
1255331088.0,0.125
1053431056.0,0.041666666666666664
1215980818.0,0.041666666666666664
1841562899.0,0.041666666666666664
1245259027.0,0.041666666666666664
1134191893.0,0.041666666666666664
1871820050.0,0.16666666666666666
1538585880.0,0.041666666666666664
1871889691.0,0.041666666666666664
1972815132.0,0.20833333333333331
1740363035.0,0.08333333333333333
1144292640.0,0.08333333333333333
1003857186.0,0.041666666666666664
1164490025.0,0.041666666666666664
1619961133.0,0.08333333333333333
1376630061.0,0.041666666666666664
1093756207.0,0.08333333333333333
1164457263.0,0.041666666666666664
1407116593.0,0.041666666666666664
1871553842.0,0.041666666666666664
1679512883.0,0.041666666666666664
1952625972.0,0.041666666666666664
1205028149.0,0.041666666666666664
1093936437.0,0.08333333333333333
1811998008.0,0.125
1851499834.0,0.041666666666666664
1073587515.0,0.08333333333333333
1740281146.0,0.041666666666666664
1649210683.0,0.041666666666666664
1427084607.0,0.041666666666666664
1174586689.0,0.08333333333333333
1487017281.0,0.041666666666666664
1942283593.0,0.041666666666666664
1568441673.0,0.08333333333333333
1952326985.0,0.041666666666666664
1750320461.0,0.41666666666666663
1174521165.0,0.041666666666666664
1245545813.0,0.041666666666666664
1013437789.0,0.041666666666666664
1669485918.0,0.041666666666666664
1497863518.0,0.041666666666666664
1528407392.0,0.375
1487644001.0,0.041666666666666664
1396847968.0,0.041666666666666664
1548498272.0,0.041666666666666664
1366709602.0,0.041666666666666664
1770546533.0,0.041666666666666664
1598084451.0,0.041666666666666664
1083733349.0,0.041666666666666664
1124021605.0,0.041666666666666664
1184642407.0,0.20833333333333331
1487639910.0,0.041666666666666664
1497855340.0,0.041666666666666664
1073567087.0,0.041666666666666664
1902241136.0,0.041666666666666664
1386616175.0,0.041666666666666664
1194931568.0,0.041666666666666664
1770575219.0,0.08333333333333333
1750680948.0,0.041666666666666664
1831163252.0,0.041666666666666664
1245394295.0,0.20833333333333331
1205888377.0,0.041666666666666664
1912907130.0,0.29166666666666663
1427080571.0,0.08333333333333333
1689609596.0,0.041666666666666664
1689617789.0,0.08333333333333333
1104020858.0,0.125
1063822716.0,0.041666666666666664
1730323841.0,0.08333333333333333
1336477058.0,0.041666666666666664
1427113349.0,0.125
1619998085.0,0.041666666666666664
1396774279.0,0.041666666666666664
1154491785.0,0.08333333333333333
1326077322.0,0.041666666666666664
1801958798.0,0.041666666666666664
1013958032.0,0.041666666666666664
1023174034.0,0.125
1477760403.0,0.041666666666666664
1881691541.0,0.16666666666666666
1437181336.0,0.041666666666666664
1811187099.0,0.29166666666666663
1144292764.0,0.08333333333333333
1043228059.0,0.041666666666666664
1679537567.0,0.16666666666666666
1366435232.0,0.08333333333333333
1588643233.0,0.08333333333333333
1134196132.0,0.041666666666666664
1033401765.0,0.041666666666666664
1598961062.0,0.041666666666666664
1528075694.0,0.041666666666666664
1649431990.0,0.041666666666666664
1396164026.0,0.041666666666666664
1588811194.0,0.08333333333333333
1801024955.0,0.20833333333333331
1427011006.0,0.25
1568675270.0,0.041666666666666664
1124013511.0,0.125
1174963656.0,0.041666666666666664
1255302600.0,0.041666666666666664
1679549901.0,0.041666666666666664
1386792398.0,0.041666666666666664
1477715407.0,0.08333333333333333
1124193743.0,0.041666666666666664
1972520401.0,0.08333333333333333
1255327185.0,0.041666666666666664
1598739922.0,0.08333333333333333
1457362386.0,0.041666666666666664
1790019032.0,0.041666666666666664
1538151899.0,0.041666666666666664
1396946398.0,0.041666666666666664
1053570531.0,0.041666666666666664
1841649126.0,0.041666666666666664
1760478697.0,0.20833333333333331
1588618730.0,0.08333333333333333
1780688366.0,0.041666666666666664
1770550766.0,0.041666666666666664
1336124916.0,0.16666666666666666
1003296245.0,0.041666666666666664
1073657334.0,0.041666666666666664
1689617912.0,0.041666666666666664
1851614713.0,0.041666666666666664
1245586940.0,0.041666666666666664
1912968702.0,0.25
1548232192.0,0.041666666666666664
1447200258.0,0.125
1013978626.0,0.041666666666666664
1760458244.0,0.041666666666666664
1467454983.0,0.041666666666666664
1952364044.0,0.08333333333333333
1679500813.0,0.041666666666666664
1275565582.0,0.08333333333333333
1245271568.0,0.16666666666666666
1598756371.0,0.08333333333333333
1528051224.0,0.08333333333333333
1023026713.0,0.041666666666666664
1326114331.0,0.041666666666666664
1669477915.0,0.041666666666666664
1649341983.0,0.29166666666666663
1871595041.0,0.041666666666666664
1871570465.0,0.041666666666666664
1235154469.0,0.08333333333333333
1194706473.0,0.041666666666666664
1619973674.0,0.16666666666666666
1255691820.0,0.08333333333333333
1427056175.0,0.041666666666666664
1568482867.0,0.041666666666666664
1134216757.0,0.041666666666666664
1326061110.0,0.041666666666666664
1073530424.0,0.041666666666666664
1306805817.0,0.041666666666666664
1922065978.0,0.041666666666666664
1528051257.0,0.08333333333333333
1447454269.0,0.125
1710986815.0,0.08333333333333333
1750390340.0,0.041666666666666664
1326257734.0,0.041666666666666664
1154328136.0,0.125
1083647564.0,0.041666666666666664
1023125069.0,0.041666666666666664
1558324814.0,0.16666666666666666
1447224910.0,0.041666666666666664
1104856657.0,0.3333333333333333
1801090642.0,0.041666666666666664
1760417364.0,0.041666666666666664
1003120213.0,0.08333333333333333
1417967191.0,0.041666666666666664
1417975384.0,0.041666666666666664
1649407578.0,0.041666666666666664
1598785115.0,0.041666666666666664
1114932829.0,0.125
1881646685.0,0.041666666666666664
1821070947.0,0.041666666666666664
1164486247.0,0.041666666666666664
1356338792.0,0.125
1053349480.0,0.041666666666666664
1447229034.0,0.041666666666666664
1164420717.0,0.041666666666666664
1477559920.0,0.041666666666666664
1881650802.0,0.041666666666666664
1548228216.0,0.08333333333333333
1780655738.0,0.041666666666666664
1639118458.0,0.125
1376507517.0,0.041666666666666664
1245214337.0,0.08333333333333333
1598748295.0,0.041666666666666664
1255347852.0,0.041666666666666664
1285658252.0,0.041666666666666664
1841223310.0,0.041666666666666664
1629103759.0,0.041666666666666664
1366705808.0,0.041666666666666664
1508128398.0,0.041666666666666664
1346320017.0,0.041666666666666664
1518970516.0,0.125
1699985044.0,0.041666666666666664
1427240597.0,0.041666666666666664
1619957396.0,0.041666666666666664
1427281559.0,0.041666666666666664
1790760601.0,0.041666666666666664
1154385565.0,0.08333333333333333
1295931038.0,0.16666666666666666
1356375711.0,0.20833333333333331
1588762272.0,0.041666666666666664
1700886181.0,0.08333333333333333
1104869031.0,0.125
1881687721.0,0.08333333333333333
1568437929.0,0.041666666666666664
1427105451.0,0.08333333333333333
1578526380.0,0.08333333333333333
1740232362.0,0.125
1821034158.0,0.08333333333333333
1831147180.0,0.041666666666666664
1295042224.0,0.041666666666666664
1396700845.0,0.041666666666666664
1033115316.0,0.041666666666666664
1588827828.0,0.041666666666666664
1902007990.0,0.041666666666666664
1255311031.0,0.041666666666666664
1962428094.0,0.041666666666666664
1558361790.0,0.41666666666666663
1588618946.0,0.041666666666666664
1457317570.0,0.041666666666666664
1477523140.0,0.041666666666666664
1366656712.0,0.08333333333333333
1497753289.0,0.041666666666666664
1114289865.0,0.08333333333333333
1609856723.0,0.16666666666666666
1639159510.0,0.08333333333333333
1275791063.0,0.041666666666666664
1902929623.0,0.041666666666666664
1396795100.0,0.041666666666666664
1649387234.0,0.041666666666666664
1629390562.0,0.041666666666666664
1215071972.0,0.08333333333333333
1104848613.0,0.041666666666666664
1922111210.0,0.041666666666666664
1881687788.0,0.041666666666666664
1336190701.0,0.041666666666666664
1548523244.0,0.041666666666666664
1639175920.0,0.041666666666666664
1922008820.0,0.041666666666666664
1538361076.0,0.041666666666666664
1477781243.0,0.08333333333333333
1104901883.0,0.041666666666666664
1649276668.0,0.08333333333333333
1225357064.0,0.041666666666666664
1346266889.0,0.08333333333333333
1619932936.0,0.08333333333333333
1922045707.0,0.041666666666666664
1396737805.0,0.125
1942275854.0,0.041666666666666664
1902892813.0,0.041666666666666664
1609869072.0,0.041666666666666664
1801860879.0,0.041666666666666664
1386063634.0,0.041666666666666664
1982600987.0,0.08333333333333333
1396856605.0,0.041666666666666664
1780655902.0,0.041666666666666664
1104881440.0,0.041666666666666664
1255323424.0,0.08333333333333333
1962596130.0,0.08333333333333333
1962477349.0,0.041666666666666664
1508833062.0,0.041666666666666664
1760577324.0,0.25
